No,id,version,lat,lon,°æµµ,Áö¹øÁÖ¼Ò,µµ·Î¸íÁÖ¼Ò
11,991603344,1,35.1930628,126.843633,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ½ÅÃ¢µ¿ 1186,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå½Å·Î309¹ø±æ 12-9
12,991603345,1,35.1932311,126.8439,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ½ÅÃ¢µ¿ 1186,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå½Å·Î309¹ø±æ 12-17
13,991603346,1,35.1931418,126.8437797,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ½ÅÃ¢µ¿ 1182-6,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå½Å·Î309¹ø±æ 12-13
14,991603347,1,35.1931625,126.8434632,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ½ÅÃ¢µ¿ 1186,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ¿Õ¹öµé·Î322¹ø±æ 31-4
15,991603348,1,35.1932314,126.8436286,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ½ÅÃ¢µ¿ 1182-12,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ¿Õ¹öµé·Î322¹ø±æ 31-8
16,991603349,1,35.1933241,126.8437469,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ½ÅÃ¢µ¿ 1186,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ¿Õ¹öµé·Î322¹ø±æ 31-12
17,991603350,1,35.1934187,126.8438573,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ½ÅÃ¢µ¿ 1182-14,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ¿Õ¹öµé·Î322¹ø±æ 31-14
18,991603351,1,35.1933594,126.8439863,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ½ÅÃ¢µ¿ 1186,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå½Å·Î309¹ø±æ 12-19
19,991603352,1,35.193482,126.84411,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ½ÅÃ¢µ¿ 1186,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå½Å·Î309¹ø±æ 12-23
20,991603353,1,35.1935317,126.8439375,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ½ÅÃ¢µ¿ 1186,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ¿Õ¹öµé·Î322¹ø±æ 31-16
21,991603354,1,35.1936861,126.8437258,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ½ÅÃ¢µ¿ 1186,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ¿Õ¹öµé·Î322¹ø±æ 31-15
22,991603355,1,35.1937994,126.8437932,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ½ÅÃ¢µ¿ 1186,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ¿Õ¹öµé·Î322¹ø±æ 11-8
23,991603356,1,35.1936801,126.8440143,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ½ÅÃ¢µ¿ 1182-1,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ¿Õ¹öµé·Î322¹ø±æ 31-18
24,991603357,1,35.1935993,126.8442025,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ½ÅÃ¢µ¿ 1186,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå½Å·Î309¹ø±æ 12-27
25,991603358,1,35.1932884,126.8444889,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ½ÅÃ¢µ¿ 1186,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå½Å·Î309¹ø±æ 4-27
26,991603359,1,35.1933454,126.8443208,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ½ÅÃ¢µ¿ 1186,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå½Å·Î309¹ø±æ 12-24
27,991603360,1,35.1935243,126.8444072,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ½ÅÃ¢µ¿ 1183-1,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå½Å·Î309¹ø±æ 12-28
28,991603361,1,35.1934374,126.8445842,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ½ÅÃ¢µ¿ 1186,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå½Å·Î309¹ø±æ 4-31
29,991603362,1,35.1938703,126.8435934,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ½ÅÃ¢µ¿ 1181-1,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ¿Õ¹öµé·Î322¹ø±æ 15
30,991603363,1,35.1935646,126.8434673,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ½ÅÃ¢µ¿ 1186,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ¿Õ¹öµé·Î322¹ø±æ 21
31,991603364,1,35.1937425,126.8435458,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ½ÅÃ¢µ¿ 1186,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ¿Õ¹öµé·Î322¹ø±æ 17
32,991603365,1,35.194121,126.8436819,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ½ÅÃ¢µ¿ 1179-3,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ¿Õ¹öµé·Î322¹ø±æ 7
33,991603366,1,35.1943149,126.8437632,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ½ÅÃ¢µ¿ 1179-1,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ¿Õ¹öµé·Î322¹ø±æ 3
34,991603367,1,35.1937522,126.8444297,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ½ÅÃ¢µ¿ 1186,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ¿Õ¹öµé·Î322¹ø±æ 11-17
35,991603368,1,35.1938162,126.8442983,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ½ÅÃ¢µ¿ 1180-11,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ¿Õ¹öµé·Î322¹ø±æ 11-15
36,991603369,1,35.1938565,126.84414,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ½ÅÃ¢µ¿ 1186,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ¿Õ¹öµé·Î322¹ø±æ 11-13
37,991603370,1,35.1939197,126.8440007,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ½ÅÃ¢µ¿ 1186,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ¿Õ¹öµé·Î322¹ø±æ 11-9
38,991603371,1,35.1939951,126.8438897,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ½ÅÃ¢µ¿ 1186,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ¿Õ¹öµé·Î322¹ø±æ 11-7
39,991603372,1,35.1941292,126.843964,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ½ÅÃ¢µ¿ 1180-1,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå½Å·Î333¹ø±æ 23
40,991603373,1,35.1940352,126.8441172,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ½ÅÃ¢µ¿ 1186,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå½Å·Î333¹ø±æ 19
41,991603374,1,35.19398,126.8442491,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ½ÅÃ¢µ¿ 1186,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå½Å·Î333¹ø±æ 15
42,991603375,1,35.1939374,126.8443736,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ½ÅÃ¢µ¿ 1180-4,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå½Å·Î333¹ø±æ 13
43,991603376,1,35.1938697,126.8445134,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ½ÅÃ¢µ¿ 1180-5,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå½Å·Î333¹ø±æ 11
44,991603377,1,35.1937857,126.8446271,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ½ÅÃ¢µ¿ 1186,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå½Å·Î333¹ø±æ 9
45,991603378,1,35.1936626,126.8445552,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ½ÅÃ¢µ¿ 1186,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ¿Õ¹öµé·Î322¹ø±æ 11-21
46,991603379,1,35.1936017,126.8447031,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ½ÅÃ¢µ¿ 1180-8,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ¿Õ¹öµé·Î322¹ø±æ 11-25
47,991603380,1,35.1937558,126.8448161,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ½ÅÃ¢µ¿ 1186,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå½Å·Î333¹ø±æ 5
48,991603822,2,35.1924697,126.8432409,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ½ÅÃ¢µ¿ 1185-2,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå½Å·Î309¹ø±æ 7
49,991603823,1,35.1926909,126.8431676,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ½ÅÃ¢µ¿ 1185-1,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå½Å·Î309¹ø±æ 7
50,991603824,1,35.1927338,126.8434076,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ½ÅÃ¢µ¿ 1183-11,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå½Å·Î309¹ø±æ 12-4
51,991603825,1,35.1925784,126.8435352,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ½ÅÃ¢µ¿ 1186,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå½Å·Î309¹ø±æ 4-3
52,991603826,1,35.1931277,126.8441317,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ½ÅÃ¢µ¿ 1186,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå½Å·Î309¹ø±æ 12-20
53,991603827,1,35.1930344,126.8440319,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ½ÅÃ¢µ¿ 1183-15,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå½Å·Î309¹ø±æ 12-16
54,991603828,1,35.1929735,126.8438984,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ½ÅÃ¢µ¿ 1183-14,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå½Å·Î309¹ø±æ 12-14
55,991603829,1,35.1928982,126.8437472,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ½ÅÃ¢µ¿ 1183-13,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå½Å·Î309¹ø±æ 12-10
56,991603830,1,35.1928244,126.8436111,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ½ÅÃ¢µ¿ 1186,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå½Å·Î309¹ø±æ 12-6
57,991603831,1,35.1926986,126.843688,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ½ÅÃ¢µ¿ 1186,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå½Å·Î309¹ø±æ 4-7
58,991603832,1,35.1927739,126.8438504,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ½ÅÃ¢µ¿ 1186,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå½Å·Î309¹ø±æ 4-11
59,991603833,1,35.1928401,126.8440156,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ½ÅÃ¢µ¿ 1183-7,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå½Å·Î309¹ø±æ 4-13
60,991603834,1,35.192914,126.8441447,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ½ÅÃ¢µ¿ 1186,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå½Å·Î309¹ø±æ 4-17
61,991603835,1,35.1930118,126.8442748,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ½ÅÃ¢µ¿ 1186,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå½Å·Î309¹ø±æ 4-19
62,991603836,1,35.1932427,126.84423,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ½ÅÃ¢µ¿ 1186,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå½Å·Î309¹ø±æ 12-22
63,991603837,1,35.1931525,126.8443612,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ½ÅÃ¢µ¿ 1186,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå½Å·Î309¹ø±æ 4-25
64,991605519,2,35.1936486,126.8431298,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ½ÅÃ¢µ¿ 999,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ¿Õ¹öµé·Î322¹ø±æ 26
65,991605520,2,35.1937682,126.8424181,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ½ÅÃ¢µ¿ 999,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ¿Õ¹öµé·Î322¹ø±æ 26
66,991605607,1,35.1932409,126.8428121,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ½ÅÃ¢µ¿ 999,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ¿Õ¹öµé·Î322¹ø±æ 26
67,991605674,1,35.1944374,126.8433981,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ½ÅÃ¢µ¿ 999-9,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ¿Õ¹öµé·Î322¹ø±æ 3
68,991607381,1,35.1928778,126.8450354,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ½ÅÃ¢µ¿ 1290,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå½Å·Î 330
69,991607382,1,35.1926799,126.8449416,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ½ÅÃ¢µ¿ 1290,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå½Å·Î 326
70,991607383,2,35.1927087,126.8453925,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ½ÅÃ¢µ¿ 1290,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå½Å·Î 326
71,1016179055,1,35.1924483,126.8445245,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ ½ÅÃ¢µ¿ 1192,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå½Å·Î309¹ø±æ 4-17
